barabasi_250_5_0.01_0.5_exponential_0.0_5,5710,2267,192639,863,85776,55646,6873,78625,11846324,1566075,293,36198,22598,2944,32835,5550341,605861,21774,1952,564494,15650,3975326,1556,2568,230228,1798,188484,17447,2630,29232,5090195,650016,2994425,233901,3429305,4688034,224471,160868,57568,405506,204760,530510,72,10906,7281,959,10664,1928638,186444,6775,608,195907,4549,1243117,541,842,91999,558,47944,5609,781,8926,1667248,180669,1043882,83840,1147823,1625313,73585,40864,18189,109040,62652,149205,6435,543,168612,3933,1273068,383,585,58917,321,33128,110246,51433,152750,60993,12985,3458,393,4936,998592,103467,885941,67253,797122,1272408,57977,479,277,45833,239,58583,369,677,61270,404,55405,39840,41139,63199,9966,8723,298,337,553,67505,46067,35391,8687,36791,9703,56368,5427,423,131439,3626,1075177,409,764,60150,516,63782,4747,729,8260,1593784,204980,953114,74432,1077118,1592951,79082,55677,16994,129796,71528,179174,909488,48137,48340,569321,643344,43844,9397,60634,50115,8948,632062,56194,1032211,744688,55176,823229,69297,858704,1331740,70910,8605,8391,44198,45423,60217,16130,47885,5265,31252,31937,8640,4965,15465,5399,10505,54697,32959,127626,47846,70808,37671,5557,42439,65856,36539,43220,15220,95103,51661,136811
barabasi_250_5_0.01_0.5_exponential_0.0_6,5710,2188,125033,779,49960,26725,3905,44781,3114877,944730,247,17119,9915,1415,15959,1166655,332270,8496,804,233009,5261,680441,626,1333,66357,843,62499,6310,1341,14656,1127923,351308,477367,59197,639830,1014486,56347,53777,26837,189513,53904,288882,62,4761,2589,364,4011,318862,86356,2489,246,79563,1619,228574,190,372,21688,258,18448,1894,394,4029,350014,103086,141933,18294,187245,283302,15514,15395,7616,51124,15475,79187,2202,239,72962,959,194773,151,209,14134,97,9205,36828,12401,55652,9510,4460,833,131,1191,113717,33197,104555,9402,73030,151799,8931,175,112,12308,83,10411,146,345,21941,168,18793,8248,11711,17307,1880,1572,90,134,206,12667,11485,9399,1566,7905,1670,14494,1637,167,47173,1005,151301,131,322,17227,219,16155,1368,354,3454,310345,99073,118512,15119,174967,259007,15407,14973,7133,52237,15756,77607,132204,8624,7862,60680,82969,6596,1824,14387,10089,1586,75358,10872,146440,107487,9788,122382,17562,129367,251515,17795,1592,1684,7852,10551,14684,3542,11567,1428,6512,7771,2494,1747,6659,1622,4297,15840,9077,45272,10012,28431,5512,1456,7485,12763,8041,13430,7137,34786,13393,69817
barabasi_250_5_0.01_0.5_exponential_0.0_7,5710,2221,216544,801,95942,63231,7077,85115,14939735,1691456,271,37395,26159,2903,34306,6690381,651697,21916,1873,556297,16921,4579032,1364,2395,221534,1718,200556,18270,2547,29046,5678198,649574,3516511,218947,4054610,5065858,208036,194417,63212,449072,197915,520158,76,10716,7704,903,10297,2132440,185136,6761,583,195681,5009,1447747,469,758,79269,516,56216,5198,737,8786,1801866,182551,1084389,73704,1337525,1686565,68072,55598,19770,130537,66627,151834,5760,493,155749,3532,1169538,377,509,56556,283,30921,115379,55802,133240,55928,12836,3265,368,4688,1040683,96286,866576,55147,842637,1192694,46801,374,222,44357,181,46535,318,659,64733,337,55859,46106,51402,59302,10989,6701,238,300,518,59358,50108,41860,6772,39698,7526,51387,4588,393,123502,3823,1099641,395,692,61225,535,66460,4171,667,8071,1530697,191166,937562,67790,1224091,1504477,66028,62303,18513,144596,64880,161090,762421,42942,41674,599195,673743,47045,9849,51467,49378,6550,631843,51752,1014646,799832,49296,767520,60797,864933,1244346,56783,6656,6692,38946,44111,46187,13822,52518,6030,39124,37130,7935,8719,16137,8534,11229,47301,45193,132077,42982,72297,26827,5983,34854,49726,23647,51976,15835,92538,44153,122055
barabasi_250_5_0.01_0.5_exponential_0.0_8,5710,2214,190894,846,84540,56438,5984,77648,13040718,1431383,293,35307,24739,2537,32429,6085354,548684,22024,1673,486998,17219,4477591,1389,2128,201030,1568,148536,19503,2231,30833,5837491,564557,3875335,202615,4449894,5372815,193095,131051,45361,396020,191659,450841,73,11569,7735,781,10267,2162733,168778,7247,596,201977,6064,1709846,477,686,84824,466,37694,6376,696,9920,2063267,162298,1366142,77712,1584371,1886420,64454,30810,14145,106667,60742,122864,6220,476,142950,4684,1500031,325,434,45115,277,28121,87733,37419,110229,47662,8821,3962,337,5114,1231899,91509,1056967,49697,1037021,1357304,50318,378,254,44279,233,62922,309,576,59406,346,49608,32155,39215,52201,7087,4186,248,280,439,71790,41644,33009,4138,32409,6317,43554,5879,434,135978,4831,1462709,360,621,59678,455,48882,5597,666,9169,2062396,187436,1272735,72201,1535320,1905092,68510,45047,13454,125145,67240,147984,1185147,53563,47604,949657,1047985,40736,6834,48214,49334,4270,981176,59075,1432731,1234103,54886,1179245,65700,1344276,1840761,65373,5941,4613,48768,51750,48989,10630,37949,4589,29671,30712,6244,4566,11868,4843,7216,58553,35828,117212,57037,68442,41815,5197,48709,64109,27106,38941,11339,91944,49774,122112
barabasi_250_5_0.01_0.5_exponential_0.0_9,5710,2236,208205,846,98669,70900,6603,91868,18396089,1580698,293,42821,31142,2728,39662,8733524,631776,31550,1854,592392,23342,6994581,1490,2364,237460,1679,182147,25867,2456,37016,8209314,673776,6125378,287931,6450070,7840280,286710,172614,45657,447938,224933,526463,84,14323,10982,901,13608,3171660,203817,10411,595,199803,7666,2406956,523,751,84376,542,43476,8412,782,12318,2884335,213871,2091330,101710,2297940,2848726,107269,43121,14532,147552,84403,163112,10201,579,204339,7488,2521450,434,518,58791,342,25181,149767,59773,163636,75228,10909,6316,385,8626,2016755,119268,1928049,87286,1844563,2362619,83545,441,278,51204,241,62092,367,717,76238,401,59486,52389,66196,77064,7955,6307,263,335,535,67040,45431,48984,6040,41151,6703,55679,8237,437,148294,7014,2187157,388,674,54078,548,56292,7336,702,12419,2788478,219724,1861907,97478,2289413,2726569,102740,53952,13396,163507,83930,168533,1915052,70796,74143,1569107,1622565,60741,7536,75931,73735,6477,1459273,75482,2344965,1720980,81287,1724624,97158,1965237,2531812,96707,6601,6458,69630,69844,69362,11120,50263,4620,37611,38119,5780,5278,11526,5437,7618,54313,39057,138055,50907,72902,42721,4848,52079,68088,31645,49427,11589,105480,54946,132671
barabasi_250_5_0.01_0.5_exponential_0.0_10,5710,2180,175599,772,70944,43447,5260,64955,8259700,1311335,254,27480,16750,1903,24207,3455275,465715,15463,1188,373439,10294,2229069,881,1821,147425,1170,115688,11435,1819,22345,3167465,479677,1615529,133987,2052530,2815853,120925,101307,44719,295961,113771,407243,62,8222,5202,526,7020,1124482,132135,4333,363,123960,2905,696055,254,512,53932,339,28653,3275,545,6153,1009283,136140,503068,45968,659083,881083,35865,25133,12834,79523,31815,108573,4149,358,112604,2312,705064,222,289,25847,149,20521,69047,23656,84281,23818,8054,2130,212,2831,482831,61863,464282,23925,350832,576096,25848,276,156,23823,121,29797,210,496,47386,253,39528,16760,27802,39476,7288,3430,138,218,347,39484,25774,23784,3368,16098,6143,32691,3151,244,82216,2300,538678,198,475,43006,328,32153,2885,539,6201,1000001,147812,440285,41140,657405,831807,33959,28064,12521,86118,31091,112336,425403,22813,20087,254254,313757,16098,6769,32398,24732,3111,285396,30805,548487,401111,26500,393011,39222,449203,719404,36868,5443,3119,17124,23445,28632,9832,31516,3267,14596,21653,5016,2350,11682,2503,7436,31126,21217,81225,24492,46369,16855,3243,17483,32106,16181,30313,11795,54757,29115,99702
barabasi_250_5_0.01_0.5_exponential_0.0_11,5710,2087,150597,722,58315,33862,4343,54611,5884136,1111501,238,20405,12082,1535,19270,2187407,377600,11728,869,287637,7239,1390824,661,1514,102146,876,80074,8625,1458,18901,2129416,395475,1065399,105995,1367244,2069509,97451,69839,35528,219839,88492,348175,55,5571,3331,393,5171,623918,96462,2955,215,83482,2002,379589,200,438,32927,242,19321,2513,384,5348,629283,102764,321841,28374,401811,590521,25039,17566,9964,63193,24585,93178,3120,217,74382,1542,365989,158,265,17101,114,12171,49400,17187,75100,19519,6422,1229,127,2001,250338,37501,252415,19129,213139,371763,15918,191,88,12456,63,15926,152,421,27624,173,20133,12591,17500,27232,3948,2925,82,131,251,20124,12023,13913,2867,9944,2847,22053,2014,138,50688,1317,263517,156,404,23337,233,21009,1973,347,5074,557457,96925,256184,26884,366234,545767,24613,19393,9321,60142,26274,94353,258522,12965,12503,146087,177040,14323,4134,30158,21643,3285,168098,18392,382768,244745,14779,259820,28424,314296,595834,25827,3125,3142,14498,18711,25707,5347,19975,1794,7264,11121,3851,1869,9404,2064,5227,18730,8228,58260,11605,26385,10564,2062,11516,27186,10430,17902,9079,43564,20920,84935
barabasi_250_5_0.01_0.5_exponential_0.0_12,5710,2128,145529,757,57180,32279,4424,52587,4932861,1107472,253,20280,12192,1552,18691,1874252,397679,10967,909,262243,6603,1121447,612,1456,86009,827,72728,7889,1459,17581,1761875,384436,857409,92928,1090821,1665331,92484,64796,35514,205719,76250,332719,60,5646,3563,395,4828,492069,106983,2802,252,79999,1809,317458,155,370,23493,228,18847,2259,383,4600,461345,105395,279127,26843,297487,460383,26527,15239,9666,55930,18564,87113,2639,253,78038,1351,314121,118,221,13982,90,11514,37741,11854,61545,11837,5727,1127,133,1637,186121,38287,215012,17530,153125,280685,16054,108,86,10577,56,12815,105,346,22700,143,19031,6292,13434,20354,2791,2126,47,113,186,13779,10939,10561,2166,7305,2036,16919,1725,158,53332,1344,227429,95,334,21392,215,17479,1578,351,4542,471345,101861,196972,27279,335582,456744,26353,13858,9282,55055,16058,86011,183371,12660,12151,114469,133756,7106,2404,21271,14585,2458,120030,14651,279986,179355,15970,178112,25023,228275,423129,25966,2334,2396,9213,12787,21814,4333,14396,2322,6370,10015,2657,1569,8547,1962,5251,14149,7674,43076,10995,27540,8205,2540,9496,19628,10358,13434,8738,32654,16301,80087
barabasi_250_5_0.01_0.5_exponential_0.0_13,5710,2157,162616,775,65763,38609,4993,59444,6907981,1217215,243,23103,13747,1852,21423,2618599,435401,12515,1000,301576,8216,1648294,732,1633,112490,981,89691,9409,1710,19878,2406071,412313,1240161,126549,1570978,2242893,105797,94006,42203,242282,98102,362665,59,6275,3853,492,5687,708878,117286,3944,288,97121,2322,505944,283,470,36669,294,22448,3038,502,5523,693617,113162,438469,41694,443787,652550,29820,24986,12548,67827,29666,97672,3322,285,79979,1438,414906,175,260,19054,130,14366,52112,20374,73567,20550,7533,1422,164,2044,295943,44511,292942,20671,207799,395401,22173,201,95,13722,72,14759,224,421,31397,198,24727,20747,19740,28875,5183,2303,114,136,257,21934,12715,14697,2297,15280,4580,22160,2699,206,65768,1432,354820,218,430,32135,261,21880,2550,459,4786,642550,109199,372362,35327,366844,591679,28487,22738,11395,63061,27752,93909,349172,20105,16360,166467,213496,20435,5694,30010,22342,2500,253214,24061,385935,265255,16928,347586,33033,292397,569818,29641,4529,2568,16709,19001,26269,8249,22177,2898,15096,14991,5323,3637,10222,3552,6498,22283,14704,61167,13612,30839,13214,2737,14902,23379,12494,24367,10615,49744,25360,90881
barabasi_250_5_0.01_0.5_exponential_0.0_14,5710,2243,216053,839,94524,62592,6488,85148,14014820,1638999,293,37352,25253,2586,34299,6068876,643508,21882,1597,497442,16561,4175519,1164,2209,176107,1562,172774,18199,2318,30034,5304094,630675,3314705,192767,3831871,4997085,192429,160530,67716,424107,167566,506273,76,11050,7797,781,10779,2000181,192671,7035,511,176285,5280,1374515,414,674,62096,484,48538,5829,712,9509,1735811,197622,1148437,65432,1303969,1692879,66628,40798,21698,129069,57612,153756,6180,450,149643,3618,1154999,329,399,40032,207,24290,107329,38280,125619,40122,14694,3409,303,4505,930942,86076,883478,45799,758452,1177839,41843,339,203,33472,163,33150,286,559,54206,303,56006,33323,38102,47604,3698,5763,193,270,387,37238,40003,35375,5930,27835,3248,46615,5156,353,121775,3882,1051004,297,562,45105,402,49737,4626,624,7962,1483239,168947,945257,57128,1109894,1459189,53344,40355,19343,111287,45627,140045,892156,36209,38407,596223,711398,33853,3918,43648,42250,5645,657670,39779,962921,778649,37952,843114,58788,837453,1369649,53226,3324,5379,29327,38243,39029,9038,40176,5275,24969,31418,9497,4167,17695,4289,11922,43772,29314,100131,31178,62205,24700,4991,26418,42071,20003,35986,17177,73603,34409,115083
barabasi_250_5_0.01_0.5_exponential_0.0_15,5710,2175,169549,756,69010,42855,5470,63785,7897788,1337170,233,23812,15231,2088,23114,2978765,483034,13747,1224,358292,9671,2044565,812,1750,121350,1092,118010,10193,1822,20023,2665517,490519,1491561,154880,1868554,2655170,151216,101632,44046,276338,118264,419504,59,5651,3571,612,6150,774229,125088,4005,344,103790,2508,562625,245,514,36796,333,28852,2599,551,5546,730755,134593,381842,51759,511265,781067,43750,26091,12935,81360,36736,120702,2669,272,81648,1457,402684,176,292,22279,160,16679,50796,19867,87101,26429,8040,1216,218,2528,374914,55660,240321,32443,281377,521283,29950,147,96,14604,77,13646,124,382,32111,183,31534,10138,19677,31708,4606,4920,78,142,256,20482,18855,19908,4923,15888,4478,30877,2285,203,59915,1564,372062,148,421,27052,283,26808,1725,444,4622,623262,124199,274421,41338,437143,684743,40551,25245,11591,82558,34068,114705,312260,20944,20633,199848,243673,14437,4174,36720,24837,4635,195865,28572,489433,315291,27488,251079,41950,339753,616530,40815,3926,4727,22097,26040,35669,6819,21904,4468,13180,15631,3604,2818,10376,2839,6254,18088,14607,62885,15465,34218,9720,3863,15116,24217,14661,22082,10501,48477,23479,88088
barabasi_250_5_0.01_0.5_exponential_0.0_16,5710,2222,185557,802,83170,53460,5757,74433,12466335,1408222,286,34100,24064,2341,30727,5788827,516185,20917,1507,469816,15144,4047924,1255,2088,204719,1362,168588,17988,2122,27117,5163467,558932,3439702,191500,3705667,4638090,179269,146972,43693,344440,161584,460835,86,11833,7899,787,9899,2080914,156333,7054,545,183738,5502,1580420,409,691,79494,410,39603,6358,694,8915,1944560,158815,1285589,81065,1383809,1715598,63430,35432,13895,95738,55752,127104,5528,480,155020,4203,1307047,297,438,51233,238,24278,94440,46711,126268,48346,9267,3318,297,4607,1031827,76678,852401,52546,876079,1130279,44966,403,247,51935,188,50381,290,576,64573,268,45760,39134,43397,62974,7542,7150,197,230,426,51065,36681,29235,7073,29684,7312,47411,4836,377,122983,4337,1199664,294,594,50602,397,50134,4825,563,8219,1677296,160181,998754,61355,1268511,1474413,63278,43800,12887,110698,57699,138400,870050,46292,42903,754180,785320,31820,6616,46493,37495,5312,742740,48181,1133254,878471,44138,916338,59779,1039776,1326399,57357,6319,5363,36411,36634,44117,10582,40351,3235,23640,30123,5798,3042,11831,3214,7243,44346,25024,103812,34001,54787,30814,3326,28861,49406,22140,39198,12024,74311,39867,112145
barabasi_250_5_0.01_0.5_exponential_0.0_17,5710,2174,172324,806,71831,43520,5784,62411,7553216,1380141,271,27064,16352,2292,22905,2984060,492527,14672,1444,435551,9801,1919385,1180,1947,151182,1436,139132,11271,2058,21322,2637085,534408,1421632,135466,1688197,2283318,122359,122835,47692,349516,122860,409740,79,8211,5750,742,6648,1002886,141256,5096,496,176565,3024,637432,453,579,57150,419,39053,3992,611,6203,857762,155318,544361,51852,546317,708288,36977,34644,14696,101350,36521,112557,4483,454,153189,2144,548443,369,383,40471,213,22497,113369,33359,99950,32657,9246,2076,253,2531,386099,69825,404798,33098,291619,448050,25980,381,220,34360,179,33427,297,581,47910,300,42753,30677,31492,35925,6616,5039,210,270,425,35989,35087,30342,5041,29568,5641,32089,3142,313,100073,1959,425274,297,520,40800,422,43949,2789,593,5310,722290,173800,383526,38005,435131,591132,38829,38330,13291,117433,38284,118326,382832,28521,26463,211563,252025,25542,5618,28722,27129,4049,254506,30700,398173,296468,26140,355539,37464,346556,589229,35431,4966,4338,23659,26486,27320,11282,32503,4756,24883,21917,5987,4631,11568,4371,8307,38252,27903,103015,25578,56170,17172,4903,23723,30936,18949,31381,12154,75124,27592,102056
barabasi_250_5_0.01_0.5_exponential_0.0_18,5710,2175,193590,763,80267,49913,5910,74074,11959458,1472073,252,29241,19515,2229,28359,5001032,523655,17913,1395,415794,11998,3219418,1014,2004,188028,1265,151619,14633,2037,24471,4497545,524361,2692320,179634,3045729,4220926,168322,137105,53031,314414,156251,452417,64,8760,5219,662,8136,1527383,145927,5398,400,132288,3787,1056024,276,590,65085,351,36146,4306,551,7255,1435176,136792,852005,59536,1026429,1397869,51597,34554,15530,84547,46274,120773,4463,350,110300,2774,926381,203,369,40400,187,24009,59640,37706,104985,40280,10107,2068,237,3324,670547,62673,560365,41418,569596,904791,34780,283,168,29587,139,33937,225,542,47832,254,37431,26433,35780,52653,7787,6760,155,216,362,42118,28784,29517,6672,24518,6426,42005,4208,318,96299,2946,871575,254,583,50796,361,47626,3364,508,6324,1202479,138159,745006,55373,910417,1276246,52413,45263,14954,90636,50485,134241,746799,33058,31360,474542,553909,24719,7561,42174,32028,5430,476466,35774,827590,598722,31735,660838,46327,710631,1077231,42544,6482,5531,24590,28844,38195,10701,42106,4346,20155,25812,7058,4285,14512,4179,8902,34387,22968,85131,30952,47704,25456,4436,24679,48282,21638,38588,14394,64272,37674,107239
barabasi_250_5_0.01_0.5_exponential_0.0_19,5710,2145,160066,751,64523,36942,5262,58334,6887271,1230248,238,23586,13829,2029,21686,2806939,444208,11812,1199,345278,7798,1632331,850,1787,146891,1165,117099,8979,1789,18914,2471989,463982,1173972,131893,1520312,2267519,126574,93917,40355,256950,106866,381239,62,6199,4309,585,6256,851007,121665,3648,327,102737,2214,480254,244,584,52080,351,30588,2650,530,5622,754767,124744,380204,44369,510310,760423,36286,26198,12423,74099,29852,108389,3050,294,91057,1373,394858,195,341,29969,157,19909,49863,26810,88576,24559,7664,1328,203,2063,296075,48112,278593,27038,221389,432850,22403,240,145,20086,116,25011,178,467,36733,221,30550,14742,24675,38260,5617,4601,125,206,335,29117,22210,21214,4400,14342,5113,31349,2442,225,65105,1641,353646,188,496,35155,294,33088,2018,450,5161,658005,126856,312822,34585,459374,683229,37573,30885,11124,75023,32464,117817,305952,20993,19192,156025,202570,13349,6452,33847,20796,4938,179755,24028,397651,257076,22837,264772,33492,289512,580977,34499,6335,5004,15116,21781,33948,8791,23131,3065,11423,16156,4093,2088,9916,2127,6186,23831,16242,64168,18311,35943,14654,2990,13844,32890,15505,23201,9863,42278,26268,91156
barabasi_250_5_0.01_0.5_exponential_0.0_20,5710,2210,246206,835,112577,80984,8060,104952,22665094,1905176,295,48667,34906,3498,45505,10482285,745479,35575,2586,771131,26956,8677955,2129,3170,345191,2310,274575,30696,3201,42292,10192119,828037,7483912,383337,7625676,9856929,379091,247280,71065,575885,333401,633519,83,17410,11295,1194,15597,3901227,243363,11999,931,310680,9078,3252092,740,1094,145640,753,74110,10288,1083,14242,3839994,263969,2548189,142864,2650129,3587471,134259,60944,23016,173842,115782,189815,12235,851,280166,8901,3299126,655,813,104023,524,55571,192130,85696,212941,112656,18612,7423,607,9681,2674875,167263,2302478,119789,2269615,3064817,110236,744,433,95566,413,118306,569,933,118950,593,100632,76293,83126,103838,14262,13301,443,482,775,123625,82611,69817,13078,65552,13681,80816,10822,664,210616,7912,2895347,590,958,92753,755,98093,9347,973,13792,3585363,294021,2384685,124440,2524771,3397580,137154,80772,22741,203157,126114,219312,2736674,110436,111811,2017903,2014043,91508,14381,103718,103121,13827,1956090,114146,2712874,2051268,119859,2389631,137054,2499662,3194767,141197,14314,13599,97390,101473,103239,26500,89636,12914,66299,57869,12206,12229,20574,12345,13384,97575,67646,201663,93314,106046,75732,12247,85205,119346,52010,71885,20167,141106,84994,166919
barabasi_250_5_0.01_0.5_exponential_0.0_21,5710,2160,167960,770,69871,41703,5364,64322,7772452,1302757,235,25211,14416,1986,23803,3024488,464220,14085,1215,361768,9745,2036927,805,1796,133494,1174,119824,10650,1873,22894,3018102,504373,1481210,138949,2009212,2883540,140283,106546,44124,297936,121757,423288,59,6630,4250,606,6450,900915,127111,3719,352,111162,2511,535464,216,513,42370,397,32183,2845,593,6505,904110,142005,388321,45708,590861,814859,40736,29729,12840,87042,36931,114701,4229,309,103499,1847,577739,195,295,27817,136,15904,59536,26180,91897,28255,8063,1864,209,2438,407671,54476,417547,30832,294325,560509,25935,209,152,21389,86,21399,184,488,41618,201,33089,15186,30352,38264,4599,5559,111,197,264,25347,21588,24823,5551,14236,4147,32062,2918,223,70301,1846,446341,185,460,32686,292,31478,2309,477,5732,833760,136026,355244,37903,538558,797509,40165,29927,11897,73866,36654,118366,427797,21556,24561,222677,308290,16771,4372,36178,30939,5340,244508,27470,517829,398678,30091,361558,43383,424551,848685,41668,3962,5310,17273,28660,34878,7197,24578,3561,11951,17955,4119,3858,10958,4113,7193,22896,17492,61886,20977,40795,12836,3606,13176,28253,17020,27935,12117,47347,30063,100219
barabasi_250_5_0.01_0.5_exponential_0.0_22,5710,2168,213156,794,91279,61151,7288,85863,14943838,1730233,262,35650,21262,2804,33090,6029941,652965,22534,1985,607226,15771,4539426,1395,2469,243069,1583,197499,18296,2508,30120,5664730,669622,3602052,288225,3848068,5614396,283061,168170,68781,372360,218707,557050,64,9264,5826,869,10134,1853577,197693,5540,525,184890,3632,1123078,343,726,76714,418,48190,4420,714,8524,1658580,196415,883169,94852,1096738,1748127,89580,34540,20067,95427,66219,161630,6259,509,184130,3594,1269815,335,547,59997,266,32438,93038,49693,169063,65904,16243,2962,397,4757,986909,111509,846227,83394,807399,1405925,68594,350,225,48259,170,52597,292,573,68840,294,53483,31327,40343,71127,11899,11391,200,244,390,55282,41585,25955,10974,23817,10218,54464,5039,398,142804,3428,1102801,308,652,57975,380,52731,4182,691,8143,1587204,211463,867818,87152,1020462,1642365,86434,39483,19129,89563,67768,164777,973839,61850,64859,626466,686248,39863,11604,78334,45971,10423,600768,69568,1084504,710506,68670,814463,88842,882214,1449030,82352,9911,10095,37603,42484,74469,17633,36237,8324,21164,30569,9064,3864,17331,3887,11315,45313,27172,80834,39732,60349,30998,7861,28508,53424,31691,34829,16698,64172,46352,129796
barabasi_250_5_0.01_0.5_exponential_0.0_23,5710,2111,132476,744,52172,28312,3936,47956,4220778,981371,240,18390,9895,1415,16872,1621441,337316,9229,861,250200,5674,978288,576,1314,79609,785,66622,6907,1378,15867,1588063,366663,685548,80675,894102,1455849,70126,61820,27985,190222,66261,304065,63,4757,2726,346,4290,455661,86094,2534,206,70872,1454,271066,152,347,24732,200,15669,1828,321,3965,429445,89896,189187,21868,237959,386106,18069,13734,7028,46052,16886,72958,2704,233,74638,1092,294041,155,237,17052,89,9889,42564,14815,61610,13750,4680,970,127,1299,180077,33501,170946,14043,124694,262844,12540,177,90,11312,62,11929,129,351,23024,133,18825,12044,12936,21569,2730,1837,78,114,180,16170,11758,10426,1737,7239,1957,17391,1926,156,48714,1031,231641,132,355,21526,197,20905,1470,332,3858,455402,102512,180899,24141,245347,429575,21161,16889,7952,49670,19360,89021,190502,10740,10289,93475,120072,11642,2595,21575,14129,1959,100379,13987,204311,153774,11902,161897,23124,192678,372756,20066,1770,1723,8436,11999,17542,4161,13880,1663,6462,9988,2699,1915,6741,2003,4274,14554,8563,39267,11577,26300,7077,1717,7747,17674,9530,14238,7018,30855,16152,74347
barabasi_250_5_0.01_0.5_exponential_0.0_24,5710,2222,210375,829,91138,61347,7217,85265,13861148,1703477,271,35819,24653,2945,33489,5788862,644710,22421,2033,590771,17176,4301890,1594,2617,248096,1855,210200,19490,2746,31979,5536335,683089,3672280,264149,4152280,5329877,237356,185516,69134,443982,213736,545602,66,10755,6118,863,9416,1723223,188940,6432,684,222853,5474,1405688,387,770,87971,495,56786,4733,768,9283,1680396,193757,907059,91104,1259024,1594234,72601,41944,19588,109559,57161,148390,6090,586,180462,3984,1300417,309,520,59406,268,38884,81029,44775,135719,51520,13888,3265,405,4251,973147,113226,835240,63041,769067,1172081,58757,423,320,62200,257,70352,320,677,74944,363,65342,32607,44085,64674,11544,8844,252,351,486,73290,58260,39167,8628,34739,10564,55436,5555,511,156671,4385,1227410,352,725,67901,461,67046,4550,758,7977,1632746,219917,901422,78724,1142732,1519865,79168,52300,19326,112430,63752,167135,1066120,68222,61586,741068,906602,36902,10865,63260,47442,8621,691452,69607,1035792,916313,64120,883701,77182,952239,1532548,77448,9807,8081,37891,43820,56742,18930,55822,9727,35105,42817,8675,5999,18617,6441,12562,57139,46167,116903,52863,86603,36658,10002,39052,62638,35430,48059,17798,83201,50688,139209
barabasi_250_5_0.01_0.5_exponential_0.0_25,5710,2135,137339,768,53922,30215,3882,49302,4454088,1007607,248,20040,10631,1418,17993,1798805,359143,10305,807,255396,6106,1115800,534,1281,73145,748,61722,6732,1310,15824,1657601,355541,704052,74773,953373,1556322,71116,58037,29032,196606,68356,297938,64,5672,2995,404,5466,573034,107864,2928,229,77457,1716,323624,172,385,24993,216,14199,1760,357,4405,501463,94433,188139,23572,288162,474201,21397,14833,8309,55449,20761,79411,2973,245,78432,1154,341600,161,238,13919,82,9774,51195,14214,67459,15385,5540,1018,121,1731,215664,37162,192881,16479,138539,326634,14374,168,89,10283,52,10936,123,354,19535,127,18136,9909,13031,18933,2159,1661,62,117,200,13443,10010,12784,1597,7807,1799,16413,1971,136,47299,1069,233770,127,360,18442,210,16657,1396,316,3933,453289,94217,177783,21802,256212,445250,20214,17613,7756,54981,19815,85195,214378,10292,10257,88416,127329,10559,1976,19065,14072,1520,105169,13021,253341,158422,11666,172030,21770,181426,395170,19653,1700,1520,9336,12633,16699,4160,16451,1631,6954,8482,2829,1847,7339,1824,4032,14177,8959,48597,11724,25116,6797,1651,9110,20154,8797,15239,6918,31564,16000,71091
erdos_250_5_0.01_0.0_exponential_0.0_1,5710,83,58504,1,795,687,786,797,277308,275762,0,15,12,12,9,3971,3717,11,11,3399,10,3292,8,6,3434,5,3530,9,10,0,3239,3242,3313,2826,2768,3197,3218,2864,2876,2772,3010,3117,0,0,0,1,0,133,109,0,0,68,1,63,0,0,44,0,44,0,0,0,32,27,0,21,29,85,39,36,31,22,21,31,0,0,0,0,0,0,0,29,0,28,0,8,44,33,24,0,0,0,27,41,0,39,24,31,18,0,0,13,0,17,0,0,27,0,30,42,0,37,33,33,0,0,0,19,15,0,32,28,30,34,0,0,29,0,33,0,0,49,0,47,0,0,0,0,0,16,26,0,24,42,11,37,0,50,16,0,43,14,46,26,7,18,32,32,21,42,16,8,43,44,19,15,24,0,17,25,18,30,9,18,11,71,24,10,18,20,19,30,20,25,36,21,36,37,33,19,27,36,20,16,25,19,30,31,0
erdos_250_5_0.01_0.0_exponential_0.0_2,5710,80,58623,1,687,728,760,746,276942,275325,0,0,0,8,10,3280,3008,0,7,3733,11,3756,5,12,3422,9,3326,10,8,6,2986,2820,3376,2946,2702,2923,2925,2912,2959,2445,3027,2986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,23,0,1,0,40,43,0,42,27,8,26,40,31,25,20,38,0,0,0,0,0,0,0,36,0,35,0,65,46,25,27,0,0,0,95,81,0,22,14,28,45,0,0,26,0,29,0,0,40,0,42,20,30,27,23,21,0,0,0,59,65,33,28,24,33,20,0,1,54,0,61,0,0,9,0,30,0,0,0,0,0,50,26,0,20,35,18,21,0,26,21,51,45,52,41,63,27,21,53,22,18,6,16,0,9,26,18,46,17,48,31,22,28,15,10,28,17,28,33,28,14,22,28,23,16,15,8,18,0,13,22,31,40,14,29,17,24,21,20,32,29
