strogratz_250_5_0.01_1.0_exponential_0.2_4,1815,5445,17354,17354,308,1984,3968,1984,714,714,248,4665,13995,35762,35762,776,2416,4832,2416,566,566,124,8726,26178,61238,61238,976,3038,6076,3038,624,624,176,15504,46512,101694,101694,1632,3842,7684,3842,624,624,152,24496,73488,156804,156804,2264,5413,10826,5413,878,878,288
strogratz_250_5_0.01_1.0_exponential_0.2_5,1917,5751,17758,17758,372,1992,3984,1992,676,676,220,4702,14106,35704,35704,648,2472,4944,2472,560,560,184,9257,27771,63162,63162,980,3189,6378,3189,660,660,208,15975,47925,103024,103024,1544,3910,7820,3910,626,626,140,25851,77553,157938,157938,2212,5649,11298,5649,970,970,432
strogratz_250_5_0.01_1.0_exponential_0.2_6,1783,5349,16928,16928,312,2129,4258,2129,720,720,256,4684,14052,35782,35782,648,2527,5054,2527,576,576,148,9024,27072,63118,63118,1000,3011,6022,3011,514,514,116,15616,46848,103340,103340,1508,3714,7428,3714,558,558,76,24024,72072,153246,153246,2276,5621,11242,5621,1016,1016,376
strogratz_250_5_0.01_1.0_exponential_0.2_7,2070,6210,18814,18814,352,1942,3884,1942,602,602,168,4797,14391,36270,36270,556,2450,4900,2450,532,532,188,8949,26847,62360,62360,848,3161,6322,3161,526,669,0,15416,46248,101096,101096,1480,3897,7656,3828,576,576,0,25575,76725,158398,158398,2176,5405,10810,5405,806,806,216
strogratz_250_5_0.01_1.0_exponential_0.2_8,1908,5724,17794,17794,344,2017,4034,2017,690,690,200,4966,14996,37154,37154,632,2524,5048,2524,528,528,0,9619,28857,65336,65336,924,2814,5628,2814,468,468,120,16308,48924,104806,104806,1436,3452,6904,3452,586,586,148,25653,76959,159808,159808,2372,5321,10642,5321,956,956,328
strogratz_250_5_0.01_1.0_exponential_0.2_9,1928,5784,17854,17854,348,2038,4076,2038,648,648,224,4976,14928,37360,37360,608,2493,4986,2493,502,502,168,8974,26922,62422,62422,836,3071,6142,3071,554,554,160,16286,48858,104464,104464,1552,3521,7042,3521,542,542,64,27257,81771,162260,162260,2124,4976,9952,4976,828,828,296
strogratz_250_5_0.01_1.0_exponential_0.2_10,1825,5475,17348,17348,340,2098,4196,2098,716,716,212,4754,14262,35830,35830,556,2629,5258,2629,598,598,192,9125,27375,62736,62736,904,3050,6100,3050,520,520,188,14821,44463,99610,99610,1112,3792,7584,3792,584,584,160,25203,75609,158854,158854,1884,4726,9452,4726,822,822,240
strogratz_250_5_0.01_1.0_exponential_0.2_11,1651,4953,16224,16224,468,2060,4120,2060,786,786,240,4569,13707,34946,34946,812,2622,5244,2622,606,606,140,8846,26538,61756,61756,1084,3154,6308,3154,580,580,128,14939,44817,99940,99940,1464,4066,8132,4066,630,630,120,23796,71388,152324,152324,2140,6009,12018,6009,1068,1068,300
strogratz_250_5_0.01_1.0_exponential_0.2_12,1837,5511,17558,17558,368,1963,3926,1963,654,654,232,4343,13029,34200,34200,548,2571,5142,2571,650,650,192,8517,25551,60600,60600,780,3323,6646,3323,628,628,188,15076,45228,99430,99430,1328,4047,8094,4047,630,630,164,24774,74322,155146,155146,2052,5856,11712,5856,970,970,288
strogratz_250_5_0.01_1.0_exponential_0.2_13,1856,5568,17440,17440,376,2081,4162,2081,650,650,252,4512,13536,34890,34890,640,2677,5354,2677,574,574,212,8593,25779,61366,61366,844,3366,6732,3366,562,562,152,15551,46653,101142,101142,1628,3871,7742,3871,592,592,152,25391,76173,157716,157716,2384,5651,11302,5651,996,996,248
strogratz_250_5_0.01_1.0_exponential_0.2_14,2152,6456,19120,19120,452,1884,3768,1884,584,584,144,4609,13827,35448,35448,632,2549,5098,2549,580,580,188,9175,27525,63502,63502,972,2906,5812,2906,544,544,84,16279,48837,104808,104808,1464,3407,6814,3407,524,524,124,25576,76728,159828,159828,2036,5168,10336,5168,898,898,260
strogratz_250_5_0.01_1.0_exponential_0.2_15,1866,5598,17616,17616,328,2071,4142,2071,682,682,248,4724,14172,35442,35442,640,2481,4962,2481,592,592,212,9323,27969,64374,64374,1168,2835,5670,2835,468,468,76,15761,47283,101782,101782,1620,3804,7608,3804,636,636,196,24879,74637,155512,155512,2168,5562,11124,5562,974,974,280
strogratz_250_5_0.01_1.0_exponential_0.2_16,1784,5352,16980,16980,392,1973,3946,1973,716,716,224,4649,13947,35402,35402,612,2548,5096,2548,588,588,188,9043,27129,62884,62884,896,2966,5932,2966,496,496,100,15698,47094,102220,102220,1404,3763,7526,3763,572,572,120,25375,76125,157738,157738,2240,5218,10436,5218,914,914,304
strogratz_250_5_0.01_1.0_exponential_0.2_17,1938,5814,17470,17470,480,1958,3916,1958,674,674,232,4897,14691,36516,36516,716,2424,4848,2424,630,630,140,9076,27228,62930,62930,1044,3225,6450,3225,572,572,128,15580,46740,101838,101838,1580,3975,7950,3975,692,692,116,24196,72588,152996,152996,2324,6000,12000,6000,1006,1006,340
strogratz_250_5_0.01_1.0_exponential_0.2_18,1912,5736,17918,17918,388,2023,4046,2023,620,620,240,5337,16011,38814,38814,688,2327,4654,2327,458,458,120,9825,29475,66566,66566,940,2779,5558,2779,424,424,84,15357,46071,101126,101126,1500,3845,7690,3845,634,634,172,24439,73317,154418,154418,2216,5553,11106,5553,1076,1076,348
strogratz_250_5_0.01_1.0_exponential_0.2_19,1831,5493,17442,17442,424,1942,3884,1942,734,734,156,5068,15204,37856,37856,676,2397,4794,2397,536,536,104,9329,27987,63728,63728,1072,3156,6312,3156,560,560,148,15701,46521,101252,101252,1436,4490,8980,4490,820,820,0,24945,74835,155632,155632,2032,5949,11898,5949,1136,1136,380
strogratz_250_5_0.01_1.0_exponential_0.2_20,1564,4692,16126,16126,304,1984,3968,1984,766,766,252,4415,13245,34134,34134,716,2761,5522,2761,684,684,180,8931,26793,62520,62520,872,3277,6554,3277,576,576,144,15317,45951,100614,100614,1396,4045,8090,4045,700,700,156,23860,71580,150928,150928,2056,6151,12302,6151,1164,1164,408
strogratz_250_5_0.01_1.0_exponential_0.2_21,2066,6198,18822,18822,328,1960,3920,1960,618,618,196,5219,15657,38298,38298,636,2272,4544,2272,490,490,100,9525,28575,64710,64710,880,2885,5770,2885,568,568,128,15656,46968,102544,102544,1512,3721,7442,3721,540,540,156,26916,80748,164180,164180,2312,5017,10034,5017,700,700,188
strogratz_250_5_0.01_1.0_exponential_0.2_22,1651,4953,16388,16388,348,2019,4038,2019,728,728,260,4237,12711,33226,33226,684,2784,5568,2784,674,674,260,8653,25959,61240,61240,788,3351,6702,3351,576,576,144,15724,47172,102556,102556,1264,3934,7868,3934,592,592,180,25154,75462,157246,157246,2108,5349,10698,5349,986,986,376
strogratz_250_5_0.01_1.0_exponential_0.2_23,1711,5133,16636,16636,368,2027,4054,2027,756,756,252,4933,14799,36690,36690,672,2585,5170,2585,614,614,160,8757,26271,61468,61468,1032,3329,6658,3329,640,640,192,15427,46281,102398,102398,1372,3761,7522,3761,508,508,100,24864,74592,157904,157904,2288,5160,10320,5160,790,1016,0
strogratz_250_5_0.01_1.0_exponential_0.2_24,2019,6057,18232,18232,484,1970,3940,1970,662,662,160,4915,14745,37108,37108,724,2412,4824,2412,496,496,128,10018,30054,66738,66738,1208,2819,5638,2819,464,464,88,16139,48417,103746,103746,1676,3729,7458,3729,610,610,124,24612,73836,155226,155226,2468,5688,11376,5688,1136,1136,332
strogratz_250_5_0.01_1.0_exponential_0.2_25,1940,5820,17460,17460,416,2028,4056,2028,764,764,224,5414,16242,38760,38760,636,2539,5078,2539,494,494,116,9112,27336,62242,62242,808,3337,6674,3337,620,620,196,16250,48750,103810,103810,1376,4012,8024,4012,616,616,164,25983,77949,156408,156408,1920,5723,11446,5723,1098,1098,396
barabasi_250_5_0.01_0.5_exponential_0.0_1,179431,538293,152686,152686,4584,14502,29004,14502,1162,1162,20,189314,567942,187902,187902,4208,15522,31044,15522,1070,1070,28,167142,501426,239384,239384,5560,11673,23346,11673,582,582,20,342767,1028301,359572,359572,8684,19263,38526,19263,852,852,0,550168,1650504,531648,531648,12080,42350,84700,42350,3102,3102,60
barabasi_250_5_0.01_0.5_exponential_0.0_2,1075606,3226818,154192,154192,2964,63535,127070,63535,6648,6648,232,877075,2631225,227462,227462,5400,50185,100370,50185,5382,5382,160,764889,2294667,297936,297936,7800,51589,103178,51589,4414,4414,96,768999,2306997,388916,388916,9460,46444,92888,46444,2494,2494,36,922816,2768448,539824,539824,13144,56140,112280,56140,2828,2828,60
barabasi_250_5_0.01_0.5_exponential_0.0_3,355352,1066056,153014,153014,3052,27052,54104,27052,2422,2422,68,335570,1006710,202630,202630,4732,23437,46874,23437,1956,1956,60,399342,1198026,275286,275286,5660,32865,65730,32865,3426,3426,100,556890,1670670,391360,391360,9216,41569,83138,41569,4210,4210,136,760348,2281044,541528,541528,10388,64214,128428,64214,5952,5952,216
barabasi_250_5_0.01_0.5_exponential_0.0_4,372201,1116603,150066,150066,3460,24368,48736,24368,1898,1898,44,395914,1187742,212924,212924,5588,25022,50044,25022,1996,1996,20,474723,1424169,269392,269392,6356,32997,65994,32997,2306,2306,72,794019,2382057,391802,391802,10792,47263,94526,47263,2440,2440,60,913302,2739906,570266,570266,14156,60053,120106,60053,3496,3496,72
barabasi_250_5_0.01_0.5_exponential_0.0_5,488827,1466481,164068,164068,3536,35462,70924,35462,3390,3390,116,627736,1883208,219084,219084,4448,47173,94346,47173,4614,4614,120,482942,1448826,288688,288688,5864,38673,77346,38673,3962,3962,156,791193,2373579,410786,410786,10676,55799,111598,55799,3548,3548,88,894946,2684838,569238,569238,14968,64857,129714,64857,3992,3992,116
barabasi_250_5_0.01_0.5_exponential_0.0_6,106308,318924,142720,142720,3780,11236,22472,11236,916,916,36,101929,305787,171078,171078,4304,9441,18882,9441,588,588,8,143251,429753,236340,236340,6060,13088,26176,13088,688,688,20,233088,699264,341026,341026,8020,20391,40782,20391,1156,1156,36,370768,1112304,477736,477736,9392,34138,68276,34138,2348,2348,64
barabasi_250_5_0.01_0.5_exponential_0.0_7,306433,919299,170634,170634,4924,24615,49230,24615,2656,2656,56,507268,1521804,236332,236332,8636,33103,66206,33103,2398,2398,48,788540,2365620,318946,318946,10368,47704,95408,47704,2958,2958,72,1217017,3651051,457424,457424,13464,70838,141676,70838,5144,5144,148,1376232,4128696,628222,628222,13428,93024,186048,93024,9510,9510,212
barabasi_250_5_0.01_0.5_exponential_0.0_8,768072,2304216,137858,137858,3188,42272,84544,42272,2226,2226,44,627462,1882386,206546,206546,5336,39786,79572,39786,3048,3048,80,529327,1587981,279336,279336,7440,33886,67772,33886,2172,2172,72,814406,2443218,380554,380554,8300,52667,105334,52667,3462,3462,88,1047297,3141891,538182,538182,12124,73099,146198,73099,4572,4572,76
barabasi_250_5_0.01_0.5_exponential_0.0_9,931025,2793075,135806,135806,2992,49116,98232,49116,3020,3020,96,816813,2450439,185098,185098,3720,47977,95954,47977,3040,3040,88,1041887,3125661,270702,270702,5684,62131,124262,62131,3838,3838,104,1043827,3131481,383254,383254,8504,60488,120976,60488,3730,3730,92,943213,2829639,535770,535770,11948,61971,123942,61971,3798,3798,68
barabasi_250_5_0.01_0.5_exponential_0.0_10,263845,791535,172630,172630,3796,24798,49596,24798,2786,2786,108,335096,1005288,223198,223198,5712,26120,52240,26120,2664,2664,88,361341,1084023,278980,278980,8232,24332,48664,24332,1430,1430,40,580098,1740294,398598,398598,9924,41007,82014,41007,2534,2534,72,973091,2919273,612220,612220,17964,54529,109058,54529,2576,2576,28
barabasi_250_5_0.01_0.5_exponential_0.0_11,267065,801195,153368,153368,3156,23579,47158,23579,2432,2432,104,325191,975573,208670,208670,5820,21120,42240,21120,1646,1646,36,270759,812277,255506,255506,5440,20114,40228,20114,1602,1602,56,317131,951393,346568,346568,7780,21819,43638,21819,1118,1118,4,524625,1573875,508120,508120,12628,32403,64806,32403,1424,1424,20
barabasi_250_5_0.01_0.5_exponential_0.0_12,247072,741216,163152,163152,4804,18970,37940,18970,1934,1934,56,231641,694923,215314,215314,6728,16143,32286,16143,1050,1050,16,253932,761796,261122,261122,6988,17981,35962,17981,1012,1012,20,310986,932958,367342,367342,8656,24764,49528,24764,1564,1564,24,270074,810222,449768,449768,9180,22446,44892,22446,1188,1188,36
barabasi_250_5_0.01_0.5_exponential_0.0_13,255335,766005,162238,162238,4388,24207,48414,24207,2686,2686,104,268234,804702,207234,207234,5168,20925,41850,20925,1818,1818,52,442607,1327821,292090,292090,9172,23082,46164,23082,1008,1008,4,407588,1222764,377366,377366,9664,28619,57238,28619,1628,1628,28,461516,1384548,534058,534058,12084,38284,76568,38284,2732,2732,68
barabasi_250_5_0.01_0.5_exponential_0.0_14,417978,1253934,167592,167592,8312,21393,42786,21393,1114,1114,8,567365,1702095,236236,236236,11500,29508,59016,29508,1252,1252,20,714929,2144787,329056,329056,13008,41841,83682,41841,2472,2472,40,962310,2886930,471920,471920,18132,55368,110736,55368,3636,3636,76,1213041,3639123,664920,664920,21312,79662,159324,79662,5202,5202,120
barabasi_250_5_0.01_0.5_exponential_0.0_15,221514,664542,155210,155210,4324,16088,32176,16088,1262,1262,52,376683,1130049,219652,219652,7400,21778,43556,21778,1374,1374,24,518880,1556640,321644,321644,8424,37942,75884,37942,3754,3754,92,431178,1293534,397922,397922,9724,31125,62250,31125,2348,2348,48,427070,1281210,534206,534206,13028,34967,69934,34967,2264,2264,48
barabasi_250_5_0.01_0.5_exponential_0.0_16,426258,1278774,151456,151456,2992,31747,63494,31747,2968,2968,88,417464,1252392,205976,205976,4692,31654,63308,31654,2522,2522,72,599570,1798710,265422,265422,5284,40529,81058,40529,2550,2550,56,936241,2808723,385762,385762,10596,51987,103886,51943,2258,2258,0,1147479,3442437,566668,566668,16788,63427,126854,63427,2788,2788,28
barabasi_250_5_0.01_0.5_exponential_0.0_17,183909,551727,174858,174858,5592,18155,36310,18155,1888,1888,48,221767,665301,209226,209226,5768,19662,39324,19662,1576,1576,48,416561,1249683,309992,309992,8536,32547,65094,32547,2660,2660,84,532433,1597299,427328,427328,10308,44037,88074,44037,3798,3798,124,852349,2557047,596590,596590,13780,67063,134126,67063,6416,6416,156
barabasi_250_5_0.01_0.5_exponential_0.0_18,417745,1253235,168010,168010,4996,27949,55898,27949,2372,2372,72,464400,1393200,222770,222770,7164,31954,63908,31954,3124,3124,76,553528,1660584,294318,294318,7052,34575,69150,34575,2558,2558,60,875039,2625117,419760,419760,13368,52433,104866,52433,2896,2896,64,1060404,3181212,575586,575586,16596,61048,122096,61048,3628,3628,88
barabasi_250_5_0.01_0.5_exponential_0.0_19,321628,964884,162102,162102,3700,28271,56542,28271,3254,3254,104,240209,720627,201388,201388,4452,21200,42400,21200,1896,1896,80,316218,948654,262970,262970,5684,27498,54996,27498,2656,2656,60,499525,1498575,373036,373036,9024,32299,64598,32299,2082,2082,56,700559,2101581,540536,540536,14464,43966,87932,43966,2046,2046,0
barabasi_250_5_0.01_0.5_exponential_0.0_20,1436855,4310565,125506,125506,2032,73055,146110,73055,10030,10030,228,1200017,3600051,202982,202982,3200,72832,145664,72832,7350,7350,200,975888,2927664,287586,287586,5428,61792,123584,61792,4912,4912,120,1209565,3628695,423994,423994,7840,79462,158924,79462,7282,7282,168,1653558,4960674,595138,595138,11168,104055,208110,104055,8908,8908,280
barabasi_250_5_0.01_0.5_exponential_0.0_21,282396,847188,169894,169894,6252,21402,42804,21402,1936,1936,48,336687,1010061,219388,219388,6948,22278,44556,22278,1840,1840,20,404724,1214172,283838,283838,6096,28648,57296,28648,2464,2464,52,456228,1368684,388780,388780,9572,32782,65564,32782,2066,2066,60,573307,1719921,550542,550542,12836,42333,84666,42333,3104,3104,128
barabasi_250_5_0.01_0.5_exponential_0.0_22,830858,2492574,169062,169062,2752,54790,109580,54790,7700,7700,348,744035,2232105,246100,246100,6600,48040,96080,48040,5936,5936,144,853955,2561865,322204,322204,6664,54232,108464,54232,5448,5448,120,772969,2318907,418224,418224,10564,54657,109314,54657,5066,5066,216,588124,1764372,544170,544170,14788,38830,77660,38830,2028,2028,44
barabasi_250_5_0.01_0.5_exponential_0.0_23,209274,627822,150838,150838,3548,23713,47426,23713,2418,2418,120,203985,611955,192622,192622,5268,17341,34682,17341,1098,1098,24,197351,592053,236692,236692,5416,13909,27818,13909,618,618,4,229805,689415,314382,314382,6208,16417,32834,16417,726,726,12,387355,1162065,465816,465816,9420,28334,56668,28334,1682,1682,36
barabasi_250_5_0.01_0.5_exponential_0.0_24,459071,1377213,173720,173720,4720,33373,66746,33373,4094,4094,104,669366,2008098,232176,232176,5664,44682,89364,44682,5342,5342,120,681210,2043630,319262,319262,8988,44051,88102,44051,3818,3818,116,885577,2656731,434244,434244,9664,62486,124972,62486,6202,6202,152,927190,2781570,599902,599902,18120,64833,129418,64709,4254,4254,0
barabasi_250_5_0.01_0.5_exponential_0.0_25,161793,485379,134280,134280,3332,12021,24042,12021,974,974,24,240751,722253,186328,186328,5236,16493,32986,16493,1020,1020,32,200066,600198,244440,244440,5780,13866,27732,13866,730,730,16,277808,833424,355184,355184,8372,20135,40270,20135,1248,1248,32,395656,1186968,519106,519106,12212,34237,68474,34237,2230,2230,72
erdos_250_5_0.01_0.5_exponential_0.0_1,7570,22710,43962,43962,520,550,1100,550,10,10,0,11335,34005,66716,66716,680,672,1344,672,6,6,0,16362,49086,96270,96270,1032,892,1784,892,18,18,0,23427,70281,138696,138696,1472,1504,3008,1504,38,38,0,32961,98883,196960,196960,2032,2202,4404,2202,54,54,0
erdos_250_5_0.01_0.5_exponential_0.0_2,6845,20535,41484,41484,364,433,866,433,2,2,0,10592,31776,63508,63508,624,640,1280,640,8,8,0,15460,46380,92552,92552,896,1251,2502,1251,32,32,0,23416,70248,137234,137234,1564,1474,2948,1474,24,24,0,33849,101547,200882,200882,2120,2260,4520,2260,50,50,0
erdos_250_5_0.01_0.5_exponential_0.0_3,6793,20379,41500,41500,400,462,924,462,8,8,0,10871,32613,63956,63956,644,606,1212,606,8,8,0,14881,44643,90356,90356,868,1220,2440,1220,28,28,0,22454,67362,134314,134314,1268,1279,2558,1279,16,16,0,33246,99738,198304,198304,2092,2598,5196,2598,76,76,0
erdos_250_5_0.01_0.5_exponential_0.0_4,6823,20469,42152,42152,404,365,730,365,4,4,0,10217,30651,61458,61458,612,547,1094,547,12,12,0,15176,45528,91618,91618,912,841,1682,841,14,14,0,24319,72957,140434,140434,1524,1441,2882,1441,22,22,0,33151,99453,197368,197368,2188,2504,5008,2504,56,56,0
erdos_250_5_0.01_0.5_exponential_0.0_5,6993,20979,41902,41902,452,433,866,433,2,2,0,10697,32091,63586,63586,616,739,1478,739,22,22,0,15923,47769,94810,94810,932,992,1984,992,18,18,0,24749,74247,144788,144788,1564,1739,3478,1739,36,36,0,34544,103632,201558,201558,2236,2116,4232,2116,34,34,0
erdos_250_5_0.01_0.5_exponential_0.0_6,7310,21930,43644,43644,472,412,824,412,8,8,0,10927,32781,64446,64446,796,970,1940,970,28,28,0,15232,45696,91132,91132,968,967,1934,967,36,36,0,23252,69756,138430,138430,1508,1597,3194,1597,18,18,0,34902,104706,205646,205646,2244,2216,4432,2216,42,42,0
erdos_250_5_0.01_0.5_exponential_0.0_7,7240,21720,42712,42712,520,424,848,424,8,8,0,10525,31575,63218,63218,636,403,806,403,12,12,0,15877,47631,94006,94006,996,972,1944,972,32,32,0,22962,68886,135922,135922,1392,1376,2752,1376,24,24,0,33886,101658,201408,201408,2160,2162,4324,2162,46,46,0
erdos_250_5_0.01_0.5_exponential_0.0_8,7167,21501,42360,42360,452,401,802,401,4,4,0,10156,30468,61490,61490,596,732,1464,732,16,16,0,15455,46365,93326,93326,936,919,1838,919,22,22,0,22786,68358,135124,135124,1412,1363,2726,1363,30,30,0,33798,101394,200958,200958,2172,2023,4046,2023,32,32,0
erdos_250_5_0.01_0.5_exponential_0.0_9,7419,22257,43500,43500,456,534,1068,534,18,18,0,10548,31644,63752,63752,600,999,1998,999,12,12,0,15872,47616,93728,93728,956,1306,2612,1306,32,32,0,22514,67542,134930,134930,1444,1197,2394,1197,22,22,0,33030,99090,199110,199110,2132,2059,4118,2059,38,38,0
erdos_250_5_0.01_0.5_exponential_0.0_10,7210,21630,43014,43014,432,294,588,294,6,6,0,10501,31503,63568,63568,676,575,1150,575,10,10,0,15955,47865,95086,95086,952,883,1766,883,18,18,0,23774,71322,139578,139578,1320,1079,2158,1079,10,10,0,33748,101244,200450,200450,2124,1915,3830,1915,20,20,0
erdos_250_5_0.01_0.5_exponential_0.0_11,7706,23118,45036,45036,516,661,1322,661,18,18,0,11097,33291,64966,64966,704,686,1372,686,12,12,0,15819,47457,93218,93218,936,1222,2444,1222,40,40,0,24165,72495,142458,142458,1560,1677,3354,1677,44,44,0,33481,100443,198482,198482,1952,2232,4464,2232,74,74,0
erdos_250_5_0.01_0.5_exponential_0.0_12,6614,19842,40814,40814,364,394,788,394,4,4,0,10444,31332,62692,62692,640,698,1396,698,30,30,0,16030,48090,94894,94894,1080,834,1668,834,16,16,0,23353,70059,137670,137670,1644,1635,3270,1635,32,32,0,32977,98931,199096,199096,2040,2064,4128,2064,30,30,0
erdos_250_5_0.01_0.5_exponential_0.0_13,7129,21387,42640,42640,436,323,646,323,8,8,0,9994,29982,61172,61172,712,698,1396,698,8,8,0,15699,47097,92930,92930,988,1069,2138,1069,26,26,0,23304,69912,138122,138122,1372,1490,2980,1490,22,22,0,33198,99594,198010,198010,2000,2071,4142,2071,56,56,4
erdos_250_5_0.01_0.5_exponential_0.0_14,6249,18747,39076,39076,392,454,908,454,6,6,0,10244,30732,61118,61118,612,820,1640,820,20,20,0,15653,46959,93432,93432,912,971,1942,971,20,20,0,22395,67185,133584,133584,1376,1518,3036,1518,24,24,0,33794,101382,199078,199078,2080,2065,4130,2065,50,50,0
erdos_250_5_0.01_0.5_exponential_0.0_15,7345,22035,43370,43370,480,377,754,377,10,10,0,10972,32916,64472,64472,736,906,1812,906,22,22,4,14747,44241,90274,90274,932,1270,2540,1270,38,38,0,24096,72288,139450,139450,1568,1757,3514,1757,38,38,0,33721,101163,199226,199226,2160,2050,4100,2050,40,40,0
erdos_250_5_0.01_0.5_exponential_0.0_16,7545,22635,44058,44058,420,426,852,426,2,2,0,10885,32655,63140,63140,720,680,1360,680,16,16,0,15935,47805,94482,94482,984,1015,2030,1015,28,28,0,23459,70377,140482,140482,1356,1285,2570,1285,26,26,0,34908,104724,204706,204706,2280,1953,3906,1953,38,38,4
erdos_250_5_0.01_0.5_exponential_0.0_17,8079,24237,46316,46316,428,485,970,485,12,12,0,10419,31257,61812,61812,640,743,1486,743,12,12,0,14832,44496,89662,89662,872,980,1960,980,10,10,0,23428,70284,138142,138142,1564,1656,3312,1656,44,44,0,34357,103071,203390,203390,2324,1868,3736,1868,22,22,0
erdos_250_5_0.01_0.5_exponential_0.0_18,7106,21318,42854,42854,356,347,694,347,2,2,0,10397,31191,62870,62870,636,658,1316,658,12,12,0,15360,46080,91850,91850,840,916,1832,916,24,24,0,23244,69732,137502,137502,1480,1198,2396,1198,18,18,0,32866,98598,197486,197486,1988,2105,4214,2105,42,42,0
erdos_250_5_0.01_0.5_exponential_0.0_19,7431,22293,43206,43206,508,361,722,361,10,10,0,10091,30273,61940,61940,628,639,1278,639,12,12,0,15525,46575,93424,93424,936,1042,2084,1042,18,18,0,22924,68772,134904,134904,1356,1981,3962,1981,44,44,0,33169,99507,198162,198162,2148,2022,4044,2022,60,60,0
erdos_250_5_0.01_0.5_exponential_0.0_20,7372,22116,43420,43420,424,429,858,429,12,12,0,10278,30834,63204,63204,660,597,1194,597,12,12,0,15863,47589,92828,92828,1032,842,1684,842,20,20,0,23837,71511,140704,140704,1492,1089,2178,1089,22,22,0,34744,104232,203186,203186,2196,1950,3900,1950,34,34,0
erdos_250_5_0.01_0.5_exponential_0.0_21,7264,21792,42924,42924,456,426,852,426,12,12,0,10271,30813,61752,61752,600,666,1332,666,6,6,0,17101,51303,97408,97408,996,1383,2766,1383,44,44,0,23383,70149,135606,135606,1540,1564,3128,1564,50,50,0,33747,101241,199228,199228,2024,2371,4742,2371,46,46,0
erdos_250_5_0.01_0.5_exponential_0.0_22,6894,20682,42082,42082,456,459,918,459,14,14,0,10596,31788,63500,63500,552,716,1432,716,28,28,0,15734,47202,94110,94110,1012,961,1922,961,16,16,0,23216,69648,137444,137444,1464,1134,2268,1134,12,12,0,32801,98403,194074,194074,2084,1791,3582,1791,34,34,0
erdos_250_5_0.01_0.5_exponential_0.0_23,6935,20805,42080,42080,484,545,1090,545,4,4,0,10483,31449,63112,63112,640,522,1044,522,10,10,0,15757,47271,93862,93862,896,1064,2128,1064,18,18,0,23580,70740,138980,138980,1448,1597,3194,1597,46,46,0,35666,106998,207342,207342,2256,2211,4422,2211,52,52,0
erdos_250_5_0.01_0.5_exponential_0.0_24,7531,22593,44120,44120,472,542,1084,542,18,18,0,10834,32502,63572,63572,756,718,1436,718,22,22,0,16068,48204,93694,93694,992,1047,2094,1047,20,20,0,22389,67167,133428,133428,1364,1392,2784,1392,28,28,0,34478,103434,202902,202902,2304,2112,4224,2112,26,26,0
erdos_250_5_0.01_0.5_exponential_0.0_25,6692,20076,41084,41084,356,463,926,463,10,10,0,10676,32028,64444,64444,656,384,768,384,4,4,0,16137,48411,94740,94740,1064,700,1400,700,2,2,0,24811,74433,142230,142230,1652,1447,2894,1447,32,32,0,34173,102519,201074,201074,2252,2090,4180,2090,48,48,0
