35,3,1,Mar
81,66,1,Mar
81,3,1,Mar
81,13,1,Mar
81,15,1,Mar
81,39,1,Mar
81,26,1,Mar
81,62,1,Mar
81,27,1,Mar
5,11,1,Mar
14,13,1,Mar
38,37,1,Mar
13,81,1,Mar
13,14,1,Mar
3,81,1,Mar
80,64,1,Mar
13,14,1,Mar
14,13,1,Mar
88,15,1,Mar
14,13,1,Mar
77,17,1,Mar
77,66,1,Mar
77,9,1,Mar
103,52,1,Mar
15,81,1,Mar
3,52,1,Mar
3,8,1,Mar
3,35,1,Mar
3,13,1,Mar
3,51,1,Mar
3,4,1,Mar
3,50,1,Mar
3,53,1,Mar
13,14,1,Mar
4,53,1,Mar
52,3,1,Mar
4,3,1,Mar
13,14,1,Mar
35,3,1,Mar
13,3,1,Mar
14,13,1,Mar
52,103,1,Mar
14,13,1,Mar
77,66,1,Mar
77,9,1,Mar
13,14,1,Mar
39,81,1,Mar
13,14,1,Mar
39,50,1,Mar
86,50,1,Mar
17,13,1,Mar
50,86,1,Mar
13,17,1,Mar
14,67,1,Mar
14,13,1,Mar
13,3,1,Mar
86,50,1,Mar
14,13,1,Mar
15,54,1,Mar
3,13,1,Mar
9,67,1,Mar
9,66,1,Mar
59,80,1,Mar
13,14,1,Mar
13,14,1,Mar
64,80,1,Mar
14,13,1,Mar
14,13,1,Mar
13,14,1,Mar
8,3,1,Mar
66,64,1,Mar
66,81,1,Mar
66,9,1,Mar
33,83,1,Mar
64,66,1,Mar
29,34,1,Mar
18,31,1,Mar
18,31,1,Mar
18,31,1,Mar
81,23,1,Mar
33,23,1,Mar
29,23,1,Mar
23,29,1,Mar
29,42,1,Mar
29,58,1,Mar
29,83,1,Mar
54,15,1,Mar
23,29,1,Mar
71,5,1,Mar
29,23,1,Mar
42,29,1,Mar
83,29,1,Mar
26,81,1,Mar
56,71,1,Mar
67,9,1,Mar
67,14,1,Mar
90,80,1,Mar
50,49,1,Mar
99,18,1,Mar
23,26,1,Mar
24,83,1,Mar
71,56,1,Mar
71,5,1,Mar
54,5,1,Mar
88,15,1,Mar
76,81,1,Mar
76,53,1,Mar
39,81,1,Mar
53,70,1,Mar
56,66,1,Mar
66,56,1,Mar
47,68,1,Mar
9,67,1,Mar
9,66,1,Mar
85,90,1,Mar
9,65,1,Mar
85,81,1,Mar
15,54,1,Mar
86,50,1,Mar
86,40,1,Mar
69,86,1,Mar
80,84,1,Mar
84,80,1,Mar
84,88,1,Mar
84,56,1,Mar
86,84,1,Mar
84,57,1,Mar
85,18,1,Mar
80,67,1,Mar
80,66,1,Mar
90,85,1,Mar
90,9,1,Mar
90,66,1,Mar
68,47,1,Mar
25,31,1,Mar
40,86,1,Mar
96,15,1,Mar
96,61,1,Mar
96,12,1,Mar
26,23,1,Mar
18,85,1,Mar
4,3,1,Mar
5,54,1,Mar
3,4,1,Mar
58,29,1,Mar
61,96,1,Mar
13,14,1,Mar
14,13,1,Mar
14,13,1,Mar
13,14,1,Mar
13,14,1,Mar
14,13,1,Mar
14,13,1,Mar
13,14,1,Mar
13,14,1,Mar
14,13,1,Mar
14,13,1,Mar
13,14,1,Mar
20,52,1,Mar
70,53,1,Mar
75,50,1,Mar
75,50,1,Mar
3,17,1,Mar
3,66,1,Mar
3,67,1,Mar
3,8,1,Mar
3,35,1,Mar
3,13,1,Mar
3,4,1,Mar
3,68,1,Mar
3,69,1,Mar
3,85,1,Mar
52,20,1,Mar
15,96,1,Mar
13,3,1,Mar
34,29,1,Mar
33,15,1,Mar
11,1,1,Mar
1,11,1,Mar
12,96,1,Mar
71,5,1,Mar
9,90,1,Mar
9,14,1,Mar
14,9,1,Mar
35,3,1,Mar
4,3,1,Mar
75,50,1,Mar
59,95,1,Mar
59,2,1,Mar
94,38,1,Mar
94,59,1,Mar
94,2,1,Mar
94,22,1,Mar
93,23,1,Mar
80,38,1,Mar
38,80,1,Mar
66,80,1,Mar
66,9,1,Mar
2,94,1,Mar
59,94,1,Mar
66,3,1,Mar
17,3,1,Mar
94,65,1,Mar
94,14,1,Mar
94,9,1,Mar
49,50,1,Mar
14,94,1,Mar
65,94,1,Mar
65,94,1,Mar
49,75,1,Mar
17,56,1,Mar
17,15,1,Mar
17,54,1,Mar
56,17,1,Mar
56,88,1,Mar
86,40,1,Mar
88,56,1,Mar
9,80,1,Mar
9,67,1,Mar
9,66,1,Mar
9,94,1,Mar
53,3,1,Mar
15,88,1,Mar
15,33,1,Mar
15,33,1,Mar
33,15,1,Mar
15,17,1,Mar
88,15,1,Mar
38,36,1,Mar
23,93,1,Mar
53,3,1,Mar
23,93,1,Mar
76,50,1,Mar
19,57,1,Mar
75,49,1,Mar
80,9,1,Mar
66,9,1,Mar
94,65,1,Mar
3,53,1,Mar
88,15,1,Mar
50,86,1,Mar
15,88,1,Mar
88,15,1,Mar
9,67,1,Mar
9,66,1,Mar
8,3,1,Mar
66,9,1,Mar
8,13,1,Mar
13,8,1,Mar
93,23,1,Mar
93,23,1,Mar
23,93,1,Mar
23,93,1,Mar
93,23,1,Mar
57,84,1,Mar
50,15,1,Mar
80,66,1,Mar
80,67,1,Mar
15,50,1,Mar
59,56,1,Mar
29,23,1,Mar
29,120,1,Mar
29,42,1,Mar
29,28,1,Mar
29,30,1,Mar
29,58,1,Mar
28,29,1,Mar
13,77,1,Mar
13,3,1,Mar
13,8,1,Mar
13,35,1,Mar
23,29,1,Mar
30,29,1,Mar
54,17,1,Mar
42,29,1,Mar
86,50,1,Mar
66,80,1,Mar
47,36,1,Mar
29,23,1,Mar
58,29,1,Mar
23,29,1,Mar
36,47,1,Mar
52,103,1,Mar
71,72,1,Mar
71,5,1,Mar
71,15,1,Mar
71,73,1,Mar
84,57,1,Mar
11,5,1,Mar
23,29,1,Mar
103,52,1,Mar
29,42,1,Mar
29,23,1,Mar
50,52,1,Mar
52,50,1,Mar
9,66,1,Mar
9,67,1,Mar
59,68,1,Mar
59,56,1,Mar
59,84,1,Mar
59,48,1,Mar
59,76,1,Mar
59,88,1,Mar
59,47,1,Mar
59,69,1,Mar
59,85,1,Mar
59,86,1,Mar
59,89,1,Mar
59,94,1,Mar
59,2,1,Mar
51,3,1,Mar
51,20,1,Mar
47,81,1,Mar
57,84,1,Mar
84,57,1,Mar
84,57,1,Mar
77,13,1,Mar
38,7,1,Mar
59,67,1,Mar
15,50,1,Mar
15,39,1,Mar
90,84,1,Mar
84,90,1,Mar
66,9,1,Mar
84,69,1,Mar
56,47,1,Mar
90,76,1,Mar
69,76,1,Mar
67,9,1,Mar
50,76,1,Mar
50,3,1,Mar
50,66,1,Mar
67,80,1,Mar
76,50,1,Mar
84,86,1,Mar
14,7,1,Mar
76,89,1,Mar
14,13,1,Mar
50,75,1,Mar
21,86,1,Mar
76,50,1,Mar
42,29,1,Mar
3,50,1,Mar
67,9,1,Mar
67,9,1,Mar
67,9,1,Mar
50,76,1,Mar
50,3,1,Mar
76,50,1,Mar
50,3,1,Mar
86,21,1,Mar
42,29,1,Mar
42,63,1,Mar
3,50,1,Mar
3,50,1,Mar
76,50,1,Mar
76,3,1,Mar
121,106,1,Mar
63,42,1,Mar
69,76,1,Mar
13,14,1,Mar
13,14,1,Mar
14,13,1,Mar
14,13,1,Mar
39,15,1,Mar
26,66,1,Mar
29,42,1,Mar
13,14,1,Mar
70,53,1,Mar
47,56,1,Mar
50,76,1,Mar
15,88,1,Mar
69,76,1,Mar
45,66,1,Mar
75,50,1,Mar
88,15,1,Mar
76,50,1,Mar
76,50,1,Mar
66,50,1,Mar
6,106,1,Mar
66,45,1,Mar
75,50,1,Mar
50,76,1,Mar
50,66,1,Mar
50,3,1,Mar
77,66,1,Mar
76,50,1,Mar
59,80,1,Mar
3,50,1,Mar
50,75,1,Mar
9,80,1,Mar
9,67,1,Mar
9,66,1,Mar
80,9,1,Mar
14,77,1,Mar
56,86,1,Mar
77,14,1,Mar
77,14,1,Mar
106,117,1,Mar
106,73,1,Mar
86,56,1,Mar
54,15,1,Mar
75,50,1,Mar
15,54,1,Mar
53,70,1,Mar
53,4,1,Mar
15,54,1,Mar
50,76,1,Mar
50,75,1,Mar
76,50,1,Mar
53,70,1,Mar
54,15,1,Mar
54,15,1,Mar
4,106,1,Mar
76,69,1,Mar
4,53,1,Mar
15,54,1,Mar
85,3,1,Mar
75,50,1,Mar
70,53,1,Mar
75,49,1,Mar
86,50,1,Mar
67,80,1,Mar
68,48,1,Mar
67,80,1,Mar
67,66,1,Mar
67,9,1,Mar
67,3,1,Mar
59,80,1,Mar
53,70,1,Mar
14,13,1,Mar
6,106,1,Mar
50,86,1,Mar
86,50,1,Mar
13,14,1,Mar
13,14,1,Mar
14,13,1,Mar
47,36,1,Mar
14,13,1,Mar
13,14,1,Mar
13,14,1,Mar
14,13,1,Mar
14,13,1,Mar
49,75,1,Mar
13,14,1,Mar
13,14,1,Mar
36,47,1,Mar
14,13,1,Mar
14,13,1,Mar
13,14,1,Mar
13,14,1,Mar
14,13,1,Mar
70,53,1,Mar
56,15,1,Mar
66,80,1,Mar
80,66,1,Mar
85,47,1,Mar
50,47,1,Mar
47,85,1,Mar
47,50,1,Mar
69,76,1,Mar
15,56,1,Mar
86,67,1,Mar
86,66,1,Mar
86,3,1,Mar
86,9,1,Mar
86,72,1,Mar
86,15,1,Mar
86,65,1,Mar
86,56,1,Mar
86,69,1,Mar
86,68,1,Mar
69,86,1,Mar
47,36,1,Mar
54,15,1,Mar
3,13,1,Mar
3,4,1,Mar
3,8,1,Mar
3,35,1,Mar
54,15,1,Mar
15,54,1,Mar
15,54,1,Mar
54,15,1,Mar
50,47,1,Mar
29,39,1,Mar
66,50,1,Mar
15,54,1,Mar
66,9,1,Mar
112,32,1,Mar
47,50,1,Mar
80,67,1,Mar
80,66,1,Mar
80,18,1,Mar
80,31,1,Mar
8,3,1,Mar
66,80,1,Mar
50,47,1,Mar
83,30,1,Mar
30,83,1,Mar
47,38,1,Mar
47,50,1,Mar
12,72,1,Mar
12,71,1,Mar
12,73,1,Mar
12,15,1,Mar
47,48,1,Mar
76,90,1,Mar
5,11,1,Mar
13,3,1,Mar
35,3,1,Mar
4,3,1,Mar
31,80,1,Mar
13,65,1,Mar
13,17,1,Mar
13,3,1,Mar
13,8,1,Mar
13,40,1,Mar
18,80,1,Mar
96,15,1,Mar
96,61,1,Mar
96,12,1,Mar
73,12,1,Mar
8,13,1,Mar
8,3,1,Mar
17,13,1,Mar
3,13,1,Mar
39,29,1,Mar
5,71,1,Mar
5,72,1,Mar
5,73,1,Mar
5,74,1,Mar
5,11,1,Mar
3,50,1,Mar
61,96,1,Mar
74,5,1,Mar
11,5,1,Mar
14,44,1,Mar
11,5,1,Mar
5,11,1,Mar
14,80,1,Mar
15,12,1,Mar
44,14,1,Mar
15,96,1,Mar
72,12,1,Mar
72,15,1,Mar
72,71,1,Mar
72,73,1,Mar
72,5,1,Mar
72,117,1,Mar
72,74,1,Mar
3,66,1,Mar
3,67,1,Mar
3,8,1,Mar
3,35,1,Mar
3,13,1,Mar
3,4,1,Mar
3,68,1,Mar
3,85,1,Mar
3,69,1,Mar
3,17,1,Mar
3,20,1,Mar
17,3,1,Mar
20,3,1,Mar
4,3,1,Mar
13,3,1,Mar
12,96,1,Mar
45,151,1,Mar
4,65,1,Mar
65,13,1,Mar
73,5,1,Mar
88,15,1,Mar
101,6,1,Mar
101,93,1,Mar
101,57,1,Mar
101,82,1,Mar
101,19,1,Mar
19,101,1,Mar
88,56,1,Mar
57,101,1,Mar
67,3,1,Mar
57,101,1,Mar
29,23,1,Mar
29,42,1,Mar
101,57,1,Mar
29,120,1,Mar
29,28,1,Mar
57,18,1,Mar
29,30,1,Mar
67,80,1,Mar
29,22,1,Mar
70,50,1,Mar
57,20,1,Mar
57,89,1,Mar
57,29,1,Mar
57,6,1,Mar
57,10,1,Mar
57,107,1,Mar
57,98,1,Mar
57,104,1,Mar
57,112,1,Mar
57,94,1,Mar
112,57,1,Mar
29,57,1,Mar
20,57,1,Mar
83,1,1,Mar
89,57,1,Mar
98,57,1,Mar
23,29,1,Mar
1,83,1,Mar
44,14,1,Mar
59,94,1,Mar
14,59,1,Mar
14,44,1,Mar
29,85,1,Mar
29,56,1,Mar
29,83,1,Mar
29,48,1,Mar
29,23,1,Mar
29,94,1,Mar
29,115,1,Mar
29,119,1,Mar
29,22,1,Mar
29,52,1,Mar
29,81,1,Mar
29,98,1,Mar
29,39,1,Mar
29,58,1,Mar
29,75,1,Mar
29,24,1,Mar
29,77,1,Mar
29,88,1,Mar
29,28,1,Mar
29,33,1,Mar
29,7,1,Mar
29,3,1,Mar
29,45,1,Mar
29,80,1,Mar
29,21,1,Mar
29,10,1,Mar
29,90,1,Mar
29,93,1,Mar
29,2,1,Mar
24,29,1,Mar
56,29,1,Mar
23,29,1,Mar
58,29,1,Mar
17,56,1,Mar
17,15,1,Mar
17,54,1,Mar
52,29,1,Mar
98,115,1,Mar
98,93,1,Mar
98,22,1,Mar
98,58,1,Mar
98,42,1,Mar
98,20,1,Mar
98,33,1,Mar
98,7,1,Mar
98,45,1,Mar
98,2,1,Mar
98,94,1,Mar
98,123,1,Mar
98,43,1,Mar
98,57,1,Mar
98,95,1,Mar
98,82,1,Mar
98,151,1,Mar
56,17,1,Mar
56,88,1,Mar
88,29,1,Mar
123,98,1,Mar
82,101,1,Mar
8,3,1,Mar
82,98,1,Mar
88,56,1,Mar
33,98,1,Mar
47,36,1,Mar
36,47,1,Mar
58,98,1,Mar
58,98,1,Mar
83,29,1,Mar
58,29,1,Mar
58,106,1,Mar
58,43,1,Mar
30,29,1,Mar
7,98,1,Mar
94,29,1,Mar
20,98,1,Mar
94,57,1,Mar
18,57,1,Mar
35,3,1,Mar
18,57,1,Mar
57,18,1,Mar
42,98,1,Mar
106,58,1,Mar
21,29,1,Mar
35,70,1,Mar
35,47,1,Mar
35,102,1,Mar
35,81,1,Mar
35,98,1,Mar
35,58,1,Mar
35,69,1,Mar
35,42,1,Mar
35,36,1,Mar
35,9,1,Mar
35,103,1,Mar
35,84,1,Mar
35,14,1,Mar
35,46,1,Mar
35,107,1,Mar
35,115,1,Mar
35,1,1,Mar
35,87,1,Mar
35,27,1,Mar
35,119,1,Mar
35,123,1,Mar
35,129,1,Mar
35,76,1,Mar
35,43,1,Mar
35,61,1,Mar
35,93,1,Mar
35,30,1,Mar
35,25,1,Mar
35,85,1,Mar
35,53,1,Mar
35,44,1,Mar
35,124,1,Mar
35,22,1,Mar
35,59,1,Mar
35,125,1,Mar
35,52,1,Mar
35,18,1,Mar
35,56,1,Mar
35,50,1,Mar
35,39,1,Mar
35,32,1,Mar
35,26,1,Mar
35,3,1,Mar
35,106,1,Mar
35,57,1,Mar
35,75,1,Mar
35,126,1,Mar
35,83,1,Mar
35,71,1,Mar
35,96,1,Mar
35,72,1,Mar
35,37,1,Mar
35,8,1,Mar
35,128,1,Mar
35,108,1,Mar
35,24,1,Mar
35,95,1,Mar
35,110,1,Mar
35,49,1,Mar
35,41,1,Mar
35,64,1,Mar
35,77,1,Mar
35,31,1,Mar
35,48,1,Mar
35,68,1,Mar
35,2,1,Mar
35,86,1,Mar
35,67,1,Mar
35,80,1,Mar
35,21,1,Mar
35,118,1,Mar
35,73,1,Mar
35,100,1,Mar
35,130,1,Mar
35,109,1,Mar
35,88,1,Mar
35,116,1,Mar
35,38,1,Mar
35,13,1,Mar
35,28,1,Mar
35,99,1,Mar
35,55,1,Mar
35,12,1,Mar
35,15,1,Mar
35,20,1,Mar
35,33,1,Mar
35,7,1,Mar
35,34,1,Mar
35,82,1,Mar
35,62,1,Mar
35,104,1,Mar
35,149,1,Mar
35,89,1,Mar
35,5,1,Mar
35,17,1,Mar
35,4,1,Mar
35,51,1,Mar
35,11,1,Mar
35,151,1,Mar
35,66,1,Mar
35,29,1,Mar
35,78,1,Mar
35,133,1,Mar
35,45,1,Mar
35,79,1,Mar
35,16,1,Mar
35,63,1,Mar
35,120,1,Mar
35,54,1,Mar
35,40,1,Mar
35,65,1,Mar
35,60,1,Mar
35,6,1,Mar
35,121,1,Mar
35,91,1,Mar
35,117,1,Mar
35,74,1,Mar
35,112,1,Mar
35,23,1,Mar
35,10,1,Mar
35,136,1,Mar
35,19,1,Mar
35,90,1,Mar
35,113,1,Mar
35,105,1,Mar
35,101,1,Mar
35,122,1,Mar
35,94,1,Mar
35,93,1,Mar
35,27,1,Mar
35,68,1,Mar
35,85,1,Mar
35,101,1,Mar
35,38,1,Mar
35,1,1,Mar
35,37,1,Mar
129,35,1,Mar
69,35,1,Mar
23,35,1,Mar
7,35,1,Mar
101,35,1,Mar
89,35,1,Mar
44,35,1,Mar
54,17,1,Mar
53,35,1,Mar
59,94,1,Mar
14,35,1,Mar
47,35,1,Mar
61,35,1,Mar
54,35,1,Mar
21,47,1,Mar
21,35,1,Mar
47,21,1,Mar
112,35,1,Mar
123,35,1,Mar
88,15,1,Mar
103,35,1,Mar
88,35,1,Mar
57,35,1,Mar
52,35,1,Mar
1,35,1,Mar
105,35,1,Mar
19,35,1,Mar
106,130,1,Mar
106,33,1,Mar
106,133,1,Mar
106,6,1,Mar
106,94,1,Mar
106,29,1,Mar
106,58,1,Mar
106,2,1,Mar
76,35,1,Mar
98,29,1,Mar
65,35,1,Mar
8,35,1,Mar
98,35,1,Mar
45,35,1,Mar
59,35,1,Mar
58,35,1,Mar
98,58,1,Mar
95,35,1,Mar
93,101,1,Mar
12,35,1,Mar
33,29,1,Mar
33,35,1,Mar
93,35,1,Mar
4,35,1,Mar
17,35,1,Mar
56,35,1,Mar
42,35,1,Mar
30,35,1,Mar
13,35,1,Mar
42,29,1,Mar
93,35,1,Mar
42,22,1,Mar
42,98,1,Mar
42,43,1,Mar
42,95,1,Mar
45,98,1,Mar
9,35,1,Mar
32,35,1,Mar
93,98,1,Mar
14,13,1,Mar
47,48,1,Mar
93,29,1,Mar
13,14,1,Mar
29,58,1,Mar
29,35,1,Mar
13,14,1,Mar
84,35,1,Mar
1,35,1,Mar
86,35,1,Mar
81,29,1,Mar
71,35,1,Mar
14,13,1,Mar
71,15,1,Mar
71,72,1,Mar
71,73,1,Mar
71,5,1,Mar
14,13,1,Mar
24,35,1,Mar
13,69,1,Mar
13,68,1,Mar
69,13,1,Mar
74,35,1,Mar
13,14,1,Mar
3,35,1,Mar
13,14,1,Mar
14,13,1,Mar
3,29,1,Mar
14,13,1,Mar
21,47,1,Mar
31,35,1,Mar
119,35,1,Mar
47,21,1,Mar
119,29,1,Mar
21,47,1,Mar
47,21,1,Mar
20,35,1,Mar
79,35,1,Mar
82,35,1,Mar
84,149,1,Mar
122,35,1,Mar
55,35,1,Mar
32,8,1,Mar
1,13,1,Mar
70,35,1,Mar
14,44,1,Mar
44,14,1,Mar
8,32,1,Mar
82,49,1,Mar
82,109,1,Mar
82,19,1,Mar
82,101,1,Mar
82,93,1,Mar
82,98,1,Mar
101,82,1,Mar
106,35,1,Mar
93,82,1,Mar
38,35,1,Mar
84,50,1,Mar
44,14,1,Mar
14,44,1,Mar
51,35,1,Mar
124,35,1,Mar
35,1,1,Mar
45,29,1,Mar
82,56,1,Mar
82,70,1,Mar
82,86,1,Mar
82,21,1,Mar
82,89,1,Mar
86,82,1,Mar
89,82,1,Mar
35,30,1,Mar
56,82,1,Mar
21,82,1,Mar
30,35,1,Mar
16,35,1,Mar
70,82,1,Mar
95,42,1,Mar
96,35,1,Mar
70,87,1,Mar
70,112,1,Mar
70,82,1,Mar
70,75,1,Mar
70,63,1,Mar
112,70,1,Mar
73,35,1,Mar
39,35,1,Mar
32,44,1,Mar
32,26,1,Mar
39,29,1,Mar
95,44,1,Mar
95,112,1,Mar
95,123,1,Mar
95,93,1,Mar
95,58,1,Mar
95,20,1,Mar
95,104,1,Mar
95,79,1,Mar
95,59,1,Mar
95,65,1,Mar
95,94,1,Mar
65,95,1,Mar
59,14,1,Mar
93,95,1,Mar
44,32,1,Mar
95,98,1,Mar
45,30,1,Mar
44,38,1,Mar
44,95,1,Mar
82,70,1,Mar
151,35,1,Mar
14,59,1,Mar
59,95,1,Mar
123,95,1,Mar
151,98,1,Mar
151,45,1,Mar
149,35,1,Mar
72,13,1,Mar
72,15,1,Mar
35,93,1,Mar
34,35,1,Mar
25,35,1,Mar
59,14,1,Mar
5,35,1,Mar
49,82,1,Mar
11,35,1,Mar
29,39,1,Mar
14,44,1,Mar
44,14,1,Mar
15,88,1,Mar
88,15,1,Mar
30,45,1,Mar
104,35,1,Mar
44,14,1,Mar
14,44,1,Mar
98,82,1,Mar
19,82,1,Mar
98,42,1,Mar
19,101,1,Mar
94,14,1,Mar
94,65,1,Mar
94,9,1,Mar
14,94,1,Mar
94,35,1,Mar
79,95,1,Mar
94,95,1,Mar
58,95,1,Mar
22,70,1,Mar
22,58,1,Mar
22,42,1,Mar
22,95,1,Mar
22,45,1,Mar
22,43,1,Mar
22,93,1,Mar
22,98,1,Mar
22,20,1,Mar
22,33,1,Mar
22,7,1,Mar
22,29,1,Mar
22,63,1,Mar
22,2,1,Mar
22,6,1,Mar
45,22,1,Mar
7,22,1,Mar
98,22,1,Mar
90,29,1,Mar
83,35,1,Mar
93,22,1,Mar
15,88,1,Mar
15,35,1,Mar
88,15,1,Mar
39,29,1,Mar
95,22,1,Mar
90,115,1,Mar
22,20,1,Mar
20,22,1,Mar
39,35,1,Mar
20,22,1,Mar
90,35,1,Mar
15,17,1,Mar
20,22,1,Mar
20,95,1,Mar
22,95,1,Mar
95,22,1,Mar
47,53,1,Mar
47,48,1,Mar
4,106,1,Mar
95,22,1,Mar
22,98,1,Mar
69,76,1,Mar
95,22,1,Mar
73,9,1,Mar
73,14,1,Mar
73,65,1,Mar
98,22,1,Mar
104,95,1,Mar
104,57,1,Mar
88,86,1,Mar
85,35,1,Mar
85,29,1,Mar
20,3,1,Mar
85,3,1,Mar
57,98,1,Mar
14,73,1,Mar
76,69,1,Mar
104,95,1,Mar
104,79,1,Mar
3,20,1,Mar
13,1,1,Mar
104,95,1,Mar
69,76,1,Mar
58,22,1,Mar
65,94,1,Mar
65,73,1,Mar
46,35,1,Mar
13,14,1,Mar
84,69,1,Mar
23,24,1,Mar
42,22,1,Mar
13,14,1,Mar
24,23,1,Mar
29,22,1,Mar
14,13,1,Mar
14,13,1,Mar
42,43,1,Mar
42,29,1,Mar
42,63,1,Mar
42,151,1,Mar
95,104,1,Mar
95,104,1,Mar
121,106,1,Mar
29,42,1,Mar
95,22,1,Mar
95,98,1,Mar
13,14,1,Mar
13,14,1,Mar
14,13,1,Mar
53,47,1,Mar
14,13,1,Mar
98,95,1,Mar
13,14,1,Mar
13,14,1,Mar
38,44,1,Mar
14,13,1,Mar
14,13,1,Mar
44,14,1,Mar
70,22,1,Mar
13,14,1,Mar
13,14,1,Mar
14,13,1,Mar
76,50,1,Mar
79,104,1,Mar
44,112,1,Mar
18,35,1,Mar
14,44,1,Mar
44,14,1,Mar
50,76,1,Mar
76,50,1,Mar
106,117,1,Mar
106,73,1,Mar
9,73,1,Mar
9,94,1,Mar
18,35,1,Mar
14,13,1,Mar
13,16,1,Mar
13,14,1,Mar
13,14,1,Mar
14,13,1,Mar
67,35,1,Mar
14,13,1,Mar
13,14,1,Mar
56,5,1,Mar
16,13,1,Mar
121,35,1,Mar
115,98,1,Mar
115,29,1,Mar
115,35,1,Mar
115,90,1,Mar
77,66,1,Mar
60,35,1,Mar
35,18,1,Mar
35,39,1,Mar
25,26,1,Mar
86,19,1,Mar
76,81,1,Mar
76,53,1,Mar
77,14,1,Mar
14,77,1,Mar
50,49,1,Mar
14,13,1,Mar
94,14,1,Mar
94,65,1,Mar
94,9,1,Mar
13,14,1,Mar
34,24,1,Mar
13,14,1,Mar
65,94,1,Mar
24,34,1,Mar
49,50,1,Mar
59,14,1,Mar
65,94,1,Mar
53,76,1,Mar
76,53,1,Mar
50,47,1,Mar
47,50,1,Mar
49,35,1,Mar
9,94,1,Mar
17,3,1,Mar
3,17,1,Mar
5,56,1,Mar
73,39,1,Mar
50,70,1,Mar
3,8,1,Mar
3,35,1,Mar
3,51,1,Mar
3,52,1,Mar
3,50,1,Mar
3,13,1,Mar
3,53,1,Mar
3,18,1,Mar
3,20,1,Mar
3,66,1,Mar
52,3,1,Mar
8,3,1,Mar
54,15,1,Mar
53,3,1,Mar
54,15,1,Mar
7,29,1,Mar
50,84,1,Mar
54,15,1,Mar
84,50,1,Mar
84,50,1,Mar
76,50,1,Mar
76,75,1,Mar
84,13,1,Mar
84,70,1,Mar
84,4,1,Mar
80,29,1,Mar
13,3,1,Mar
6,101,1,Mar
6,35,1,Mar
6,22,1,Mar
20,3,1,Mar
96,15,1,Mar
96,61,1,Mar
96,12,1,Mar
4,84,1,Mar
13,4,1,Mar
13,3,1,Mar
13,35,1,Mar
33,22,1,Mar
113,35,1,Mar
100,35,1,Mar
83,63,1,Mar
31,14,1,Mar
39,73,1,Mar
70,50,1,Mar
14,31,1,Mar
63,83,1,Mar
63,42,1,Mar
75,35,1,Mar
75,70,1,Mar
75,29,1,Mar
48,23,1,Mar
68,48,1,Mar
61,96,1,Mar
21,43,1,Mar
48,85,1,Mar
21,43,1,Mar
21,10,1,Mar
14,31,1,Mar
15,96,1,Mar
15,54,1,Mar
15,54,1,Mar
104,90,1,Mar
15,54,1,Mar
48,53,1,Mar
14,59,1,Mar
28,29,1,Mar
15,54,1,Mar
63,35,1,Mar
63,70,1,Mar
63,22,1,Mar
71,5,1,Mar
64,18,1,Mar
64,42,1,Mar
3,66,1,Mar
3,67,1,Mar
3,8,1,Mar
3,4,1,Mar
3,68,1,Mar
3,85,1,Mar
3,13,1,Mar
3,69,1,Mar
3,17,1,Mar
4,3,1,Mar
66,3,1,Mar
53,48,1,Mar
11,5,1,Mar
4,84,1,Mar
39,73,1,Mar
12,96,1,Mar
101,93,1,Mar
42,64,1,Mar
63,64,1,Mar
63,42,1,Mar
63,22,1,Mar
63,98,1,Mar
42,63,1,Mar
93,101,1,Mar
26,45,1,Mar
26,32,1,Mar
26,35,1,Mar
73,39,1,Mar
53,48,1,Mar
29,23,1,Mar
26,25,1,Mar
26,3,1,Mar
26,15,1,Mar
2,29,1,Mar
2,98,1,Mar
2,35,1,Mar
66,3,1,Mar
2,22,1,Mar
8,3,1,Mar
67,3,1,Mar
48,53,1,Mar
115,67,1,Mar
115,72,1,Mar
72,115,1,Mar
117,14,1,Mar
54,15,1,Mar
54,15,1,Mar
15,54,1,Mar
17,3,1,Mar
17,56,1,Mar
17,54,1,Mar
17,15,1,Mar
54,17,1,Mar
15,17,1,Mar
56,17,1,Mar
56,88,1,Mar
5,11,1,Mar
88,56,1,Mar
66,35,1,Mar
14,117,1,Mar
66,3,1,Mar
15,26,1,Mar
13,3,1,Mar
31,14,1,Mar
51,3,1,Mar
13,14,1,Mar
14,13,1,Mar
14,13,1,Mar
13,14,1,Mar
95,43,1,Mar
95,2,1,Mar
95,123,1,Mar
95,93,1,Mar
95,22,1,Mar
95,98,1,Mar
95,58,1,Mar
95,42,1,Mar
95,73,1,Mar
95,20,1,Mar
95,104,1,Mar
95,79,1,Mar
95,65,1,Mar
95,94,1,Mar
95,59,1,Mar
13,14,1,Mar
43,95,1,Mar
93,95,1,Mar
2,95,1,Mar
14,13,1,Mar
58,95,1,Mar
123,95,1,Mar
31,14,1,Mar
14,13,1,Mar
14,31,1,Mar
13,14,1,Mar
23,29,1,Mar
13,14,1,Mar
14,13,1,Mar
73,95,1,Mar
23,46,1,Mar
43,58,1,Mar
43,29,1,Mar
43,21,1,Mar
43,81,1,Mar
58,43,1,Mar
104,95,1,Mar
43,54,1,Mar
71,73,1,Mar
71,72,1,Mar
71,15,1,Mar
71,5,1,Mar
72,71,1,Mar
86,26,1,Mar
86,45,1,Mar
28,35,1,Mar
